event_id,ticker,event_time,event_type,summary,event_subtype,source_type,source_url,release_session,expectedness,surprise_direction,surprise_magnitude,materiality,sector_benchmark,notes
demo_012,OMEGA,2022-08-05T12:30:00,filing,"Synthetic filing event for OMEGA; direction=neutral, magnitude=high.",8-k,synthetic_demo,,intraday,surprise,neutral,high,0.9,XLK,Synthetic row. Do not use for financial conclusions.
demo_013,ACME,2022-09-06T16:10:00,earnings,"Synthetic earnings event for ACME; direction=negative, magnitude=medium.",quarterly_results,synthetic_demo,,after_close,partial_surprise,negative,medium,0.25,XLK,Synthetic row. Do not use for financial conclusions.
demo_014,BETA,2022-10-06T08:05:00,guidance,"Synthetic guidance event for BETA; direction=neutral, magnitude=low.",revenue_guidance,synthetic_demo,,before_open,surprise,neutral,low,0.45,XLK,Synthetic row. Do not use for financial conclusions.
demo_015,OMEGA,2022-11-07T12:30:00,regulatory,"Synthetic regulatory event for OMEGA; direction=mixed, magnitude=high.",agency_action,synthetic_demo,,intraday,surprise,mixed,high,0.7,XLK,Synthetic row. Do not use for financial conclusions.
demo_016,ACME,2022-12-07T16:10:00,product,"Synthetic product event for ACME; direction=positive, magnitude=medium.",launch_or_delay,synthetic_demo,,after_close,surprise,positive,medium,0.9,XLK,Synthetic row. Do not use for financial conclusions.
demo_017,BETA,2023-01-06T08:05:00,security,"Synthetic security event for BETA; direction=mixed, magnitude=low.",incident,synthetic_demo,,before_open,partial_surprise,mixed,low,0.25,XLK,Synthetic row. Do not use for financial conclusions.
demo_018,OMEGA,2023-02-07T12:30:00,filing,"Synthetic filing event for OMEGA; direction=positive, magnitude=high.",8-k,synthetic_demo,,intraday,surprise,positive,high,0.45,XLK,Synthetic row. Do not use for financial conclusions.
demo_019,ACME,2023-03-09T16:10:00,earnings,"Synthetic earnings event for ACME; direction=mixed, magnitude=medium.",quarterly_results,synthetic_demo,,after_close,surprise,mixed,medium,0.7,XLK,Synthetic row. Do not use for financial conclusions.
demo_020,BETA,2023-04-10T08:05:00,guidance,"Synthetic guidance event for BETA; direction=positive, magnitude=low.",revenue_guidance,synthetic_demo,,before_open,surprise,positive,low,0.9,XLK,Synthetic row. Do not use for financial conclusions.
demo_021,OMEGA,2023-05-10T12:30:00,regulatory,"Synthetic regulatory event for OMEGA; direction=mixed, magnitude=high.",agency_action,synthetic_demo,,intraday,partial_surprise,mixed,high,0.25,XLK,Synthetic row. Do not use for financial conclusions.
demo_022,ACME,2023-06-09T16:10:00,product,"Synthetic product event for ACME; direction=negative, magnitude=medium.",launch_or_delay,synthetic_demo,,after_close,surprise,negative,medium,0.45,XLK,Synthetic row. Do not use for financial conclusions.
demo_023,BETA,2023-07-11T08:05:00,security,"Synthetic security event for BETA; direction=neutral, magnitude=low.",incident,synthetic_demo,,before_open,surprise,neutral,low,0.7,XLK,Synthetic row. Do not use for financial conclusions.
demo_024,OMEGA,2023-08-10T12:30:00,filing,"Synthetic filing event for OMEGA; direction=negative, magnitude=high.",8-k,synthetic_demo,,intraday,surprise,negative,high,0.9,XLK,Synthetic row. Do not use for financial conclusions.
demo_025,ACME,2023-09-11T16:10:00,earnings,"Synthetic earnings event for ACME; direction=neutral, magnitude=medium.",quarterly_results,synthetic_demo,,after_close,partial_surprise,neutral,medium,0.25,XLK,Synthetic row. Do not use for financial conclusions.
demo_026,BETA,2023-10-11T08:05:00,guidance,"Synthetic guidance event for BETA; direction=negative, magnitude=low.",revenue_guidance,synthetic_demo,,before_open,surprise,negative,low,0.45,XLK,Synthetic row. Do not use for financial conclusions.
demo_027,OMEGA,2023-11-10T12:30:00,regulatory,"Synthetic regulatory event for OMEGA; direction=neutral, magnitude=high.",agency_action,synthetic_demo,,intraday,surprise,neutral,high,0.7,XLK,Synthetic row. Do not use for financial conclusions.
demo_028,ACME,2023-12-12T16:10:00,product,"Synthetic product event for ACME; direction=negative, magnitude=medium.",launch_or_delay,synthetic_demo,,after_close,surprise,negative,medium,0.9,XLK,Synthetic row. Do not use for financial conclusions.
demo_029,BETA,2024-01-11T08:05:00,security,"Synthetic security event for BETA; direction=positive, magnitude=low.",incident,synthetic_demo,,before_open,partial_surprise,positive,low,0.25,XLK,Synthetic row. Do not use for financial conclusions.
demo_030,OMEGA,2024-02-12T12:30:00,filing,"Synthetic filing event for OMEGA; direction=mixed, magnitude=high.",8-k,synthetic_demo,,intraday,surprise,mixed,high,0.45,XLK,Synthetic row. Do not use for financial conclusions.
demo_031,ACME,2024-03-13T16:10:00,earnings,"Synthetic earnings event for ACME; direction=positive, magnitude=medium.",quarterly_results,synthetic_demo,,after_close,surprise,positive,medium,0.7,XLK,Synthetic row. Do not use for financial conclusions.
demo_032,BETA,2024-04-12T08:05:00,guidance,"Synthetic guidance event for BETA; direction=mixed, magnitude=low.",revenue_guidance,synthetic_demo,,before_open,surprise,mixed,low,0.9,XLK,Synthetic row. Do not use for financial conclusions.
demo_033,OMEGA,2024-05-14T12:30:00,regulatory,"Synthetic regulatory event for OMEGA; direction=positive, magnitude=high.",agency_action,synthetic_demo,,intraday,partial_surprise,positive,high,0.25,XLK,Synthetic row. Do not use for financial conclusions.
demo_034,ACME,2024-06-13T16:10:00,product,"Synthetic product event for ACME; direction=mixed, magnitude=medium.",launch_or_delay,synthetic_demo,,after_close,surprise,mixed,medium,0.45,XLK,Synthetic row. Do not use for financial conclusions.
demo_035,BETA,2024-07-15T08:05:00,security,"Synthetic security event for BETA; direction=positive, magnitude=low.",incident,synthetic_demo,,before_open,surprise,positive,low,0.7,XLK,Synthetic row. Do not use for financial conclusions.
demo_036,OMEGA,2024-08-14T12:30:00,filing,"Synthetic filing event for OMEGA; direction=neutral, magnitude=high.",8-k,synthetic_demo,,intraday,surprise,neutral,high,0.9,XLK,Synthetic row. Do not use for financial conclusions.
demo_037,ACME,2024-09-13T16:10:00,earnings,"Synthetic earnings event for ACME; direction=negative, magnitude=medium.",quarterly_results,synthetic_demo,,after_close,partial_surprise,negative,medium,0.25,XLK,Synthetic row. Do not use for financial conclusions.
demo_038,BETA,2024-10-15T08:05:00,guidance,"Synthetic guidance event for BETA; direction=neutral, magnitude=low.",revenue_guidance,synthetic_demo,,before_open,surprise,neutral,low,0.45,XLK,Synthetic row. Do not use for financial conclusions.
